sheet_name,sheet_category,data_item,available
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Aboriginal and Torres Strait Islander Peoples,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Aged Care Planning Regions (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Australia (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Australian Drainage Divisions (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",BEDD Number of Bedrooms in Private Dwelling,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",BEDRD Number of Bedrooms in Private Dwelling (ranges),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CACF Count of All Children in Family,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CDCAF Count of Dependent Children Under 15 in Family Temporarily Absent,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CDCF Count of Dependent Children in Family,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CDCUF Count of Dependent Children Under 15 in Family,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CDSAF Count of Dependent Students (15-24 years) in Family Temporarily Absent,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CDSF Count of Dependent Students (15-24 years) in Family,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CNDAF Count of Non-Dependent Children in Family Temporarily Absent,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CNDCF Count of Non-Dependent Children in Family,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CPAD Count of Persons Temporarily Absent from Household,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CPAF Count of Persons Temporarily Absent from Family,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",CPRF Count of Persons in Family,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Commonwealth Electoral Divisions (2021 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Commonwealth Electoral Divisions (2024 Boundaries) (EN) - See note ->,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",DLOD Dwelling Location,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",DWTD Dwelling Type,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Dwelling and Household Characteristics,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Employment and Income,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Empowered Communities (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FBLF Family Blending,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FGAF Main Type of Family Government Benefit Payment (administrative data),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FIAASF Total Family Income as Available (administrative data) (weekly),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FIDF Family Income Derivation Indicator,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FINAF Total Family Income (administrative data) (weekly),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FINASF Total Family Income as Stated (weekly),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FINF Total Family Income (weekly),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FMCF Family Composition,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FMGF Grandparent Families,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FNOF Family Number,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FRLF Relationship Between Families,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",FSAF Main Source of Family Income (administrative data),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Family Characteristics,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Family Characteristics and Composition,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Family Counts,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Family Income,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Greater Capital City Statistical Areas (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",HCFMD Family Household Composition (Dwelling),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",HCFMF Family Household Composition (Family),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",HHCD Household Composition,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",HIDD Household Income Derivation Indicator,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",HIED Equivalised Total Household Income (weekly),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",HINASD Total Household Income as Stated (weekly),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",HIND Total Household Income (weekly),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",HOSD Housing Suitability,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Household Income and Housing Costs,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at LGA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at LGA Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at POA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at POA Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at SA1 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at SA1 Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at SA2 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at SA2 Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at SAL Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IEO Deciles at SAL Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at LGA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at LGA Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at POA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at POA Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at SA1 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at SA1 Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at SA2 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at SA2 Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at SAL Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IER Deciles at SAL Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IFNMFD Imputation Flag for Number of Males and Females in Dwelling,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IHAD Quantiles (Household-based),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",INGDWTD Indigenous Household Indicator,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",INGF Aboriginal and Torres Strait Islander Family Indicator,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles (Household),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at LGA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at LGA Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at POA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at POA Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at SA1 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at SA1 Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at SA2 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at SA2 Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at SAL Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Deciles at SAL Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Quartiles (Household),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Quartiles at LGA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Quartiles at POA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Quartiles at SA1 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Quartiles at SA2 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSAD Quartiles at SAL Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at LGA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at LGA Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at POA Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at POA Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at SA1 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at SA1 Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at SA2 Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at SA2 Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at SAL Level (Area),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",IRSD Deciles at SAL Level (Pop),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Indigenous Structure (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",LFSF Labour Force Status of Parents/Partners in Families,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",LLDD Landlord Type,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Local Government Areas (2021 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Local Government Areas (2022 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Commonwealth Electoral Divisions (2021 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Greater Capital City Statistical Areas (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Indigenous Structure (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Local Government Areas (2021 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Local Government Areas (2022 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Main Statistical Area Structure (Main ASGS) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Postal Areas (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Remoteness Areas (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Remoteness Areas (National) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Section of State/UCLs (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Significant Urban Areas (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by State Electoral Divisions (2021 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by State Electoral Divisions (2022 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by State Electoral Divisions (2024 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MB by Suburbs and Localities (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MRERD Mortgage Repayments (monthly) Ranges,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MV1D Household One Year Mobility Indicator,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",MV5D Household Five Year Mobility Indicator,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Main Statistical Area Structure (Main ASGS) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",NPDD Type of Non-Private Dwelling,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",NPRD Number of Persons Usually Resident in Dwelling,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Natural Resource Management Regions (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Postal Areas (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Primary Health Networks (2017 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Primary Health Networks (2023 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at LGA Level (Area),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at LGA Level (Population),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at POA Level (Area),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at POA Level (Population),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at SA1 Level (Area),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at SA1 Level (Population),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at SA2 Level (Area),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at SA2 Level (Population),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at SAL Level (Area),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Quantiles at SAL Level (Population),No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",RNTRD Rent (weekly) Ranges,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Remoteness Areas (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Remoteness Areas (National) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",SEIFA Quantiles (Area-based) WARNING: Area quantiles must be used with same geography type,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",SEIFA Quantiles (Population-based) WARNING: Population quantiles must be used with same geography type,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",SPLF Location of Spouse,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",SSCF Same-Sex Couple Indicator,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",STRD Dwelling Structure,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Section of State/Urban Centres and Localities (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Significant Urban Areas (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",State Electoral Divisions (2021 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",State Electoral Divisions (2022 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",State Electoral Divisions (2024 Boundaries) (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Suburbs and Localities (EN),Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",TEND Tenure Type,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",TENLLD Tenure and Landlord Type,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",Usual Address and Internal Migration,No
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",VEHD Number of Motor Vehicles,Yes
"8 Families, Place of Enumeratio","Families, Place of Enumeratio",VEHRD Number of Motor Vehicles (ranges),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration","ADCP Australian Defence Force Service, detailed",Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",ADFP Australian Defence Force Service,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",AGE10P Age in Ten Year Groups,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",AGE5P Age in Five Year Groups,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",AGEP Age,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",ANC1P Ancestry 1st Response,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",ANC2P Ancestry 2nd Response,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",ANCP Ancestry Multi Response,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",ASSNP Core Activity Need for Assistance,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Aboriginal and Torres Strait Islander Peoples,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Age and Sex,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Aged Care Planning Regions (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Australia (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Australian Defence Force Service,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Australian Drainage Divisions (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",BEDD Number of Bedrooms in Private Dwelling,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",BEDRD Number of Bedrooms in Private Dwelling (ranges),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",BPFP Country of Birth of Mother,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",BPLP Country of Birth of Person,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",BPMP Country of Birth of Father,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",BPPP Country of Birth of Parents,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CACF Count of All Children in Family,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CDCAF Count of Dependent Children Under 15 in Family Temporarily Absent,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CDCF Count of Dependent Children in Family,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CDCUF Count of Dependent Children Under 15 in Family,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CDPP Community Development Program Participation,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CDSAF Count of Dependent Students (15-24 years) in Family Temporarily Absent,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CDSF Count of Dependent Students (15-24 years) in Family,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CHCAREP Unpaid Child Care,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CITP Australian Citizenship,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CLTHP Count of Selected Long-term Health Conditions,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CNDAF Count of Non-Dependent Children in Family Temporarily Absent,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CNDCF Count of Non-Dependent Children in Family,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COARASP Whether has Arthritis and Asthma,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COARDBP Whether has Arthritis and Diabetes,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COARHDP Whether has Arthritis and Heart Disease,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COARMHP Whether has Arthritis and Mental Health Condition,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COASHDP Whether has Asthma and Heart Disease,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COASLCP Whether has Asthma and Lung Condition,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COCNHDP Whether has Cancer and Heart Disease,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CODBHDP Whether has Diabetes and Heart Disease,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CODBKDP Whether has Diabetes and Kidney Disease,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COHDKDP Whether has Heart Disease and Kidney Disease,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COHDMHP Whether has Heart Disease and Mental Health Condition,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",COLCMHP Whether has Lung Condition and Mental Health Condition,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CPAD Count of Persons Temporarily Absent from Household,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CPAF Count of Persons Temporarily Absent from Family,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CPRF Count of Persons in Family,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CTGP Child Type (including grandchildren),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",CTPP Child Type,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Commonwealth Electoral Divisions (2021 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Commonwealth Electoral Divisions (2024 Boundaries) (EN) - See note ->,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Cultural Diversity,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",DLOD Dwelling Location,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",DOMP Unpaid Domestic Work: Number of Hours,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",DWTD Dwelling Type,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Distance and Method of Travel to Work,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Dwelling and Household Characteristics,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration","EETP Engagement in Employment, Education and Training",Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",EMPP Number of Employees,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",ENGLP Proficiency in Spoken English,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Education and Qualifications,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Employment and Income,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Empowered Communities (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FBLF Family Blending,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FIDF Family Income Derivation Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FINASF Total Family Income as Stated (weekly),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FINF Total Family Income (weekly),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FMCF Family Composition,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FMGF Grandparent Families,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FNOF Family Number,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FPIP Parent Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",FRLF Relationship Between Families,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Family Characteristics,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Family Characteristics and Composition,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Family Counts,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Family Income,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",GNGP Public/Private Sector,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Greater Capital City Statistical Areas (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HARTP Whether has Arthritis,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HASTP Whether has Asthma,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HCANP Whether has Cancer (including remission),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HCFMD Family Household Composition (Dwelling),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HCFMF Family Household Composition (Family),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HDEMP Whether has Dementia (including Alzheimer's),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HDIAP Whether has Diabetes (excluding Gestational Diabetes),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HEAP Level of Highest Educational Attainment,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HHCD Household Composition,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HHEDP Whether has Heart Disease (including Heart Attack or Angina),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HIDD Household Income Derivation Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HIED Equivalised Total Household Income (weekly),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HINASD Total Household Income as Stated (weekly),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HIND Total Household Income (weekly),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HKIDP Whether has Kidney Disease,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HLTHP Whether has One or more Long-term Health Condition(s),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HLUNP Whether has Lung Condition (including COPD and Emphysema),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HMHCP Whether has Mental Health Condition (including Depression or Anxiety),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HOLHP Whether has Other Long-term Health Condition(s),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HOSD Housing Suitability,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HRSP Hours Worked,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HRWRP Hours Worked (ranges),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HSCP Highest Year of School Completed,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",HSTRP Whether has had a Stroke,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Health,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Health Comorbidities,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Household Income and Housing Costs,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at LGA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at LGA Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at POA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at POA Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at SA1 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at SA1 Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at SA2 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at SA2 Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at SAL Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IEO Deciles at SAL Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at LGA Level (Area),Yes
